DATE,PROVINCE,ESTABLISH_NAME,ADDRESS,CITY,VENDOR_NUMBER_PO,VENDOR_NAME,PRODUCT_SKU_NO,PRODUCT_NAME,WEEK_ENDING_DATE,CASE_SALES
1/8/2024,BC,CITY CANNABIS CO,4055 Cambie St,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-01-06 0:00,1
1/8/2024,BC,CITY CANNABIS CO,2317 Cambie Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-01-06 0:00,1
1/8/2024,BC,CITY CANNABIS CO,2317 Cambie Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-01-06 0:00,1
1/8/2024,BC,COASTAL GREEN,565 Dunsmuir Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-16 0:00,1
1/8/2024,BC,EGGS CANNA,2406 East Hastings Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-16 0:00,1
1/8/2024,BC,EGGS CANNA,2406 East Hastings Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,1
1/8/2024,BC,EGGS CANNA,2406 East Hastings Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-23 0:00,1
1/8/2024,BC,CLARITY CANNABIS,1-603 Gorge Road East,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-16 0:00,1
1/8/2024,BC,CLARITY CANNABIS,105-693 Hoffman Avenue,Langford,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-23 0:00,2
1/8/2024,BC,CLARITY CANNABIS,105-693 Hoffman Avenue,Langford,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,1
1/8/2024,BC,CLARITY CANNABIS,105-693 Hoffman Avenue,Langford,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-30 0:00,1
1/8/2024,BC,CLARITY CANNABIS,105-693 Hoffman Avenue,Langford,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,1
1/8/2024,BC,CLARITY CANNABIS,1-603 Gorge Road East,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,1
1/8/2024,BC,CLOUD NINE CANNABIS,28 - 3605 Shelbourne St,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,1
1/8/2024,BC,CLOUD NINE CANNABIS,28 - 3605 Shelbourne St,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,1
1/8/2024,BC,CLOUD NINE CANNABIS,28 - 3605 Shelbourne St,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,1
1/8/2024,BC,CLOUD NINE COLLECTIVE,778 Fort St,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-23 0:00,1
1/8/2024,BC,COAST RANGE CANNABIS,#302 - 444 Lerwick Rd,Courtenay,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,1
1/8/2024,BC,COAST RANGE CANNABIS,#302 - 444 Lerwick Rd,Courtenay,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,1
1/8/2024,BC,COAST RANGE CANNABIS,#302 - 444 Lerwick Rd,Courtenay,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-01-06 0:00,1
1/8/2024,BC,COAST RANGE CANNABIS,#302 - 444 Lerwick Rd,Courtenay,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-01-06 0:00,1
1/8/2024,BC,COASTAL BAY CANNABIS,1095 Sunshine Coast Highway,Gibsons,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,1
1/8/2024,BC,COASTAL BAY CANNABIS,1095 Sunshine Coast Highway,Gibsons,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,1
1/8/2024,BC,EGGS CANNA,2406 East Hastings Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-30 0:00,1
1/8/2024,BC,COASTAL GREEN,#12 4330 Sunshine Coast Highway,Sechelt,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-16 0:00,1
1/8/2024,BC,EGGS CANNA,2406 East Hastings Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,1
1/8/2024,BC,COMOX VALLEY CANNABIS CO.,576 England Ave,Courtenay,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,1
1/8/2024,BC,COMOX VALLEY CANNABIS CO.,576 England Ave,Courtenay,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-30 0:00,2
1/8/2024,BC,COMOX VALLEY CANNABIS CO.,576 England Ave,Courtenay,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-01-06 0:00,1
1/8/2024,BC,COMOX VALLEY CANNABIS CO.,576 England Ave,Courtenay,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-01-06 0:00,1
1/8/2024,BC,COPPER ISLAND CANNABIS COMPANY,1-2798 Balmoral Road,Blind Bay,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-01-06 0:00,2
1/8/2024,BC,COSTA CANNA,202-310 Wale rd.,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-16 0:00,1
1/8/2024,BC,COSTA CANNA,Unit 110-2951 Green Road,Duncan,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-16 0:00,1
1/8/2024,BC,COSTA CANNA,Unit 110-2951 Green Road,Duncan,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-16 0:00,1
1/8/2024,BC,COSTA CANNA,4-4144 Wilkinson Rd,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-16 0:00,1
1/8/2024,BC,COSTA CANNA,4-4144 Wilkinson Rd,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,1
1/8/2024,BC,COSTA CANNA,4-4144 Wilkinson Rd,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,1
1/8/2024,BC,COSTA CANNA,1A - 180 Central Rd,Duncan,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-30 0:00,1
1/8/2024,BC,COSTA CANNA,Unit 110-2951 Green Road,Duncan,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,1
1/8/2024,BC,COSTA CANNA,1A - 180 Central Rd,Duncan,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,1
1/8/2024,BC,COSTA CANNA,1A - 180 Central Rd,Duncan,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-01-06 0:00,1
1/8/2024,BC,CRISS CANNABIS,102-115 Chapel Street,Nanaimo,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,1
1/8/2024,BC,DAWSON CREEK CANNABIS COMPANY,Unit 19 - 11000 8 St,Dawson Creek,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-16 0:00,1
1/8/2024,BC,DAYLIGHT CANNABIS COMPANY,Unit #1-671 Industrial Way,Tofino,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-30 0:00,2
1/8/2024,BC,DAYLIGHT CANNABIS COMPANY,Unit #1-671 Industrial Way,Tofino,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,2
1/8/2024,BC,DOWNTOWN CANNABIS,111 Lakeshore Drive NE,Salmon Arm,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-01-06 0:00,1
1/8/2024,BC,DOWNTOWN CANNABIS,111 Lakeshore Drive NE,Salmon Arm,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-01-06 0:00,1
1/8/2024,BC,DOWNTOWN CANNABIS,111 Lakeshore Drive NE,Salmon Arm,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-01-06 0:00,1
1/8/2024,BC,DRAGON'S PEAK CANNABIS,2591B Vance Road,Prince George,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,1
1/8/2024,BC,DRAGON'S PEAK CANNABIS,2591B Vance Road,Prince George,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-01-06 0:00,1
1/8/2024,BC,DRAGON'S PEAK CANNABIS,2591B Vance Road,Prince George,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-01-06 0:00,1
1/8/2024,BC,DREAM LOUNGE CANNABIS,113 Second Street East Unit B,Revelstoke,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-01-06 0:00,1
1/8/2024,BC,EARTH TO SKY CANNABIS,6691 Sooke Rd,Sooke,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,1
1/8/2024,BC,EARTH TO SKY CANNABIS,6691 Sooke Rd,Sooke,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,1
1/8/2024,BC,EARTH'S OWN NATURALS LTD.,148 Howard Street,Kimberley,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-16 0:00,1
1/8/2024,BC,EARTH'S OWN NATURALS LTD.,502 8th Avenue,Fernie,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-16 0:00,1
1/8/2024,BC,EARTH'S OWN NATURALS LTD.,148 Howard Street,Kimberley,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,6
1/8/2024,BC,EARTH'S OWN NATURALS LTD.,502 8th Avenue,Fernie,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,1
1/8/2024,BC,EARTH'S OWN NATURALS LTD.,148 Howard Street,Kimberley,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-23 0:00,1
1/8/2024,BC,EARTH'S OWN NATURALS LTD.,148 Howard Street,Kimberley,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,2
1/8/2024,BC,EARTH'S OWN NATURALS LTD.,148 Howard Street,Kimberley,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,2
1/8/2024,BC,EARTH'S OWN NATURALS LTD.,502 8th Avenue,Fernie,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,1
1/8/2024,BC,EARTH'S OWN NATURALS LTD.,502 8th Avenue,Fernie,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,1
1/8/2024,BC,EGGS CANNA COMMERCIAL AND 5TH,2137 Commercial Drive,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,1
1/8/2024,BC,EVERGREEN CANNABIS,2868 4th Ave West,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,1
1/8/2024,BC,EVERGREEN CANNABIS,2868 4th Ave West,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-23 0:00,1
1/8/2024,BC,KHATSAHLANO KANNABIS,1518 Yew Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,1
1/8/2024,BC,EGGS CANNA,13 150 Hollywood Road S,Kelowna,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,1
1/8/2024,BC,KHATSAHLANO KANNABIS,1518 Yew Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-23 0:00,1
1/8/2024,BC,KIARO CANNABIS,1666 Graveley Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-23 0:00,1
1/8/2024,BC,ELK VALLEY CANNABIS,127 Centennial Square #3,Sparwood,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,1
1/8/2024,BC,ELK VALLEY CANNABIS,127 Centennial Square #3,Sparwood,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,1
1/8/2024,BC,KIARO CANNABIS,1666 Graveley Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-30 0:00,1
1/8/2024,BC,KIARO CANNABIS,1666 Graveley Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-01-06 0:00,1
1/8/2024,BC,FLIGHT CANNABIS CO.,101 - 977 Langford Parkway,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-16 0:00,1
1/8/2024,BC,FLIGHT CANNABIS CO.,847 Bruce Ave,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,1
1/8/2024,BC,FLIGHT CANNABIS CO.,847 Bruce Ave,Nanaimo,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,1
1/8/2024,BC,FLIGHT CANNABIS CO.,101 - 977 Langford Parkway,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-01-06 0:00,1
1/8/2024,BC,FLIGHT CANNABIS CO.,101 - 977 Langford Parkway,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-01-06 0:00,1
1/8/2024,BC,FLIGHT CANNABIS CO.,847 Bruce Ave,Nanaimo,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-01-06 0:00,1
1/8/2024,BC,FLIGHT DECK CANNABIS CO.,1160 Sun Peaks Road,Sun Peaks,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-16 0:00,1
1/8/2024,BC,FLORA CANNABIS,105 3140 Lakeshore Road,Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-16 0:00,1
1/8/2024,BC,FLORA CANNABIS,102-1100 Lawrence Avenue,Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,2
1/8/2024,BC,FLORA CANNABIS,105 3140 Lakeshore Road,Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,2
1/8/2024,BC,FLORA CANNABIS,201-3710 Hoskins Road,West Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,2
1/8/2024,BC,FLORA CANNABIS,102-1100 Lawrence Avenue,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,2
1/8/2024,BC,FLORA CANNABIS,101-3320 Massey Drive,Prince George,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,2
1/8/2024,BC,FLORA CANNABIS,101-3320 Massey Drive,Prince George,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-23 0:00,2
1/8/2024,BC,FLORA CANNABIS,105 3140 Lakeshore Road,Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-30 0:00,2
1/8/2024,BC,FLORA CANNABIS,102-1100 Lawrence Avenue,Kelowna,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,1
1/8/2024,BC,FLORA CANNABIS,105 3140 Lakeshore Road,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-01-06 0:00,1
1/8/2024,BC,GOODFELLAS CANNABIS CLUB,1199 Marine Drive,North Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-01-06 0:00,1
1/8/2024,BC,GOODFELLAS CANNABIS CLUB,1199 Marine Drive,North Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-01-06 0:00,1
1/8/2024,BC,GREEN GEAR CANNABIS,412 Cranbrook Street North,Cranbrook,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-30 0:00,1
1/8/2024,BC,GREEN STAR CANNABIS COMPANY,1400-2701 Cliffe Ave,Courtenay,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-16 0:00,1
1/8/2024,BC,GREEN STAR CANNABIS COMPANY,106 - 22222 Lougheed Hwy,Maple Ridge,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,2
1/8/2024,BC,GREEN STAR CANNABIS COMPANY,106 - 22222 Lougheed Hwy,Maple Ridge,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,2
1/8/2024,BC,GREEN STAR CANNABIS COMPANY,106 - 22222 Lougheed Hwy,Maple Ridge,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-23 0:00,2
1/8/2024,BC,GREEN STAR CANNABIS COMPANY,1400-2701 Cliffe Ave,Courtenay,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,2
1/8/2024,BC,GREEN STAR CANNABIS COMPANY,1400-2701 Cliffe Ave,Courtenay,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,2
1/8/2024,BC,GREEN STAR CANNABIS COMPANY,1400-2701 Cliffe Ave,Courtenay,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-30 0:00,1
1/8/2024,BC,GREEN STAR CANNABIS COMPANY,1400-2701 Cliffe Ave,Courtenay,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-01-06 0:00,2
1/8/2024,BC,GREEN STAR CANNABIS COMPANY,106 - 22222 Lougheed Hwy,Maple Ridge,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-01-06 0:00,-1
1/8/2024,BC,GREENSTAR CANNABIS COMPANY,115 1st St E,North Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-16 0:00,1
1/8/2024,BC,GREENSTAR CANNABIS COMPANY,115 1st St E,North Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-16 0:00,1
1/8/2024,BC,GREENSTAR CANNABIS COMPANY,115 1st St E,North Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-01-06 0:00,1
1/8/2024,BC,HAPPY ISLE CANNABIS COMPANY,203 - 992 Dorman Road,Bowen Island,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,2
1/8/2024,BC,HAPPY ISLE CANNABIS COMPANY,203 - 992 Dorman Road,Bowen Island,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,1
1/8/2024,BC,HAPPY ISLE CANNABIS COMPANY,203 - 992 Dorman Road,Bowen Island,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-30 0:00,1
1/8/2024,BC,HARVEST MOON CANNABIS,366 Lower Ganges,Salt Spring Island,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,1
1/8/2024,BC,HEMP PHASE CANNABIS,109 - 7433 Frontier Street,Pemberton,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-16 0:00,1
1/8/2024,BC,HI CANNABIS,1-538 Yates Road,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,1
1/8/2024,BC,HIGH SCORE,#1 - 526 Bernard Ave,Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-01-06 0:00,1
1/8/2024,BC,HIGH5 CANNABIS,5 - 3227 264th Street,Aldergrove,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,1
1/8/2024,BC,HIVE CANNABIS,3301 30 Avenue,Vernon,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-30 0:00,1
1/8/2024,BC,HONEYCOMB CANNABIS,2317 Millstream Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,2
1/8/2024,BC,INFINITY CANNABIS CHILL OUT JOINT,Unit #8 - 1057 Roberts Creek Rd,Roberts Creek,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,1
1/8/2024,BC,INVERMERE CANNABIS STORE,4884 Athalmer Rd,Invermere,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-30 0:00,1
1/8/2024,BC,INVERMERE CANNABIS STORE,4884 Athalmer Rd,Invermere,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,1
1/8/2024,BC,ISLAND CANNABIS COMPANY LTD.,9-2220 Bowen Road,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,1
1/8/2024,BC,ISLAND CANNABIS COMPANY LTD.,9-2220 Bowen Road,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-30 0:00,1
1/8/2024,BC,ISLAND CANNABIS COMPANY LTD.,9-2220 Bowen Road,Nanaimo,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,1
1/8/2024,BC,ISLAND CANNABIS COMPANY LTD.,9-2220 Bowen Road,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-01-06 0:00,1
1/8/2024,BC,JEFFREY'S CANNABIS SHOP,107-1983 Columbia Ave,Castlegar,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-16 0:00,2
1/8/2024,BC,JEFFREY'S CANNABIS SHOP,107-1983 Columbia Ave,Castlegar,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-16 0:00,2
1/8/2024,BC,JEFFREY'S CANNABIS SHOP,2123 Columbia Ave.,Rossland,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-16 0:00,1
1/8/2024,BC,JEFFREY'S CANNABIS SHOP,2123 Columbia Ave.,Rossland,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,1
1/8/2024,BC,JEFFREY'S CANNABIS SHOP,2123 Columbia Ave.,Rossland,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2023-12-30 0:00,1
1/8/2024,BC,K.J.'S BEST CANNABIS,Unit 212- 32530 Lougheed Hwy,Mission,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,1
1/8/2024,BC,K.J.'S BEST CANNABIS,118-4717 Lakelse Ave,Terrace,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-30 0:00,2
1/8/2024,BC,K.J.'S BEST CANNABIS,118-4717 Lakelse Ave,Terrace,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-01-06 0:00,2
1/8/2024,BC,KAYA CONNECTION,102-124 Craig St,Parksville,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2023-12-23 0:00,1
1/8/2024,BC,KIARO CANNABIS,1666 Graveley Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-01-06 0:00,1
1/8/2024,BC,KOOTENAY CANNABIS,2076 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-01-06 0:00,1
1/8/2024,BC,KIARO CANNABIS,2816 St Johns Street,Port Moody,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2023-12-23 0:00,1
